epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1685.47,1.46028,2.14985,1.7914,1.61786,0.77698,0.4861,0.60631,0.4139,0.7389,0.51073,0.61897,0.40946,1.21851,1.87889,1.4675,1.39918,0.0011884,0.0011884,0.0011884
31,1741.4,1.44888,2.14368,1.76273,1.62725,0.63876,0.56846,0.61022,0.40898,0.64551,0.57607,0.61976,0.40706,1.22747,1.97256,1.483,1.3841,0.0011719,0.0011719,0.0011719
32,1796.4,1.46581,2.10689,1.80984,1.62785,0.68396,0.54962,0.5896,0.38897,0.6812,0.56448,0.60196,0.38385,1.23051,1.85978,1.53102,1.38802,0.0011554,0.0011554,0.0011554
33,1851.42,1.43761,2.10598,1.73435,1.59919,0.74783,0.51854,0.61326,0.41805,0.76107,0.53176,0.62746,0.4206,1.17283,1.92108,1.43692,1.35731,0.00113889,0.00113889,0.00113889
34,1907.19,1.41034,2.047,1.68945,1.58074,0.67338,0.51796,0.60271,0.39435,0.67722,0.51972,0.61029,0.3994,1.224,1.88545,1.46057,1.38514,0.00112239,0.00112239,0.00112239
35,1962.3,1.41847,2.15914,1.76202,1.57883,0.67951,0.55429,0.63667,0.43618,0.69114,0.56078,0.6493,0.4265,1.17399,1.92828,1.37437,1.35972,0.00110589,0.00110589,0.00110589
36,2018.01,1.37763,2.05481,1.67029,1.55826,0.69387,0.55412,0.6257,0.41485,0.70351,0.56407,0.63385,0.41648,1.23944,1.87328,1.53343,1.40796,0.00108938,0.00108938,0.00108938
37,2073.17,1.36356,2.03449,1.65276,1.54771,0.67079,0.55099,0.61456,0.41402,0.67129,0.55175,0.61688,0.40141,1.1929,1.86027,1.42646,1.35903,0.00107288,0.00107288,0.00107288
38,2128.02,1.33742,2.00532,1.60818,1.51701,0.72232,0.51489,0.62463,0.42862,0.72573,0.53171,0.63884,0.43886,1.14456,1.82532,1.40257,1.36034,0.00105638,0.00105638,0.00105638
39,2183.43,1.32216,2.00063,1.58751,1.49467,0.68246,0.57282,0.6344,0.43671,0.70057,0.56738,0.64207,0.44011,1.18584,1.76305,1.32919,1.38523,0.00103987,0.00103987,0.00103987
40,2239.11,1.30261,1.96843,1.56158,1.4948,0.77576,0.51573,0.63068,0.44094,0.77763,0.52081,0.64296,0.44311,1.14373,1.81426,1.38478,1.3429,0.00102337,0.00102337,0.00102337
41,2294.57,1.28389,1.95048,1.5379,1.4807,0.74253,0.60123,0.67507,0.46525,0.7573,0.61492,0.6865,0.45793,1.15437,1.80524,1.27271,1.34801,0.00100687,0.00100687,0.00100687
42,2350.33,1.29717,1.95444,1.55889,1.47575,0.65249,0.57689,0.64587,0.43732,0.65731,0.5812,0.65332,0.42995,1.17322,1.79836,1.34044,1.3505,0.000990365,0.000990365,0.000990365
43,2405.3,1.27115,1.91389,1.48742,1.44529,0.7159,0.57723,0.64708,0.45183,0.72254,0.58521,0.65664,0.44339,1.12279,1.78289,1.31857,1.34122,0.000973861,0.000973861,0.000973861
44,2460.52,1.26636,1.91134,1.50926,1.44633,0.63432,0.60369,0.63192,0.4285,0.62973,0.60901,0.63856,0.43467,1.21739,1.85287,1.44773,1.36463,0.000957358,0.000957358,0.000957358
45,2515.68,1.25943,1.93593,1.50167,1.43734,0.74293,0.52529,0.65233,0.44808,0.7283,0.54388,0.65838,0.45702,1.13328,1.76088,1.40753,1.328,0.000940855,0.000940855,0.000940855
46,2570.66,1.23863,1.89933,1.46453,1.42474,0.76951,0.60031,0.67233,0.4672,0.77509,0.60539,0.67892,0.46902,1.13838,1.81384,1.32625,1.33901,0.000924352,0.000924352,0.000924352
47,2626.34,1.21195,1.87614,1.46211,1.39822,0.65357,0.56263,0.64212,0.44013,0.66058,0.56694,0.65052,0.43852,1.17698,1.79033,1.35048,1.33453,0.000907848,0.000907848,0.000907848
48,2681.44,1.21839,1.85044,1.43825,1.4089,0.72696,0.60314,0.67031,0.46829,0.72417,0.60137,0.67593,0.46612,1.13173,1.77916,1.23748,1.3125,0.000891345,0.000891345,0.000891345
49,2736.7,1.19895,1.81871,1.39002,1.39129,0.73122,0.5829,0.68282,0.47127,0.7411,0.58975,0.6936,0.47205,1.13785,1.74748,1.27207,1.32162,0.000874842,0.000874842,0.000874842
50,2792.3,1.18741,1.82449,1.40053,1.38688,0.74246,0.62814,0.68845,0.48627,0.76347,0.63067,0.69629,0.48895,1.08738,1.6274,1.23283,1.29554,0.000858338,0.000858338,0.000858338
51,2847.96,1.18588,1.81215,1.39022,1.36974,0.75293,0.57355,0.68905,0.48076,0.75205,0.5876,0.69861,0.48784,1.10891,1.80444,1.23344,1.30595,0.000841835,0.000841835,0.000841835
52,2903.07,1.16428,1.7804,1.34975,1.36576,0.71355,0.60225,0.68166,0.46405,0.72733,0.61232,0.68544,0.45801,1.14188,1.84191,1.31386,1.3124,0.000825332,0.000825332,0.000825332
53,2958.18,1.14592,1.78028,1.33566,1.34346,0.71744,0.58036,0.6812,0.47789,0.80236,0.53346,0.68994,0.47636,1.09971,1.65005,1.25298,1.29755,0.000808828,0.000808828,0.000808828
54,3013.4,1.12575,1.79663,1.32015,1.33363,0.73485,0.6136,0.68665,0.4709,0.73551,0.61284,0.68922,0.46824,1.12912,1.67351,1.22064,1.29249,0.000792325,0.000792325,0.000792325
55,3068.71,1.10519,1.74432,1.28195,1.31651,0.78289,0.61287,0.71328,0.49882,0.78387,0.62412,0.72422,0.49703,1.09045,1.68969,1.23039,1.29937,0.000775822,0.000775822,0.000775822
56,3124.34,1.12494,1.75053,1.2969,1.33471,0.69011,0.63617,0.69953,0.48771,0.69687,0.64225,0.70695,0.48613,1.09335,1.692,1.19814,1.2869,0.000759318,0.000759318,0.000759318
57,3179.29,1.10241,1.71119,1.25634,1.29538,0.69668,0.61485,0.69487,0.49292,0.78202,0.57002,0.69553,0.48349,1.10216,1.81145,1.19363,1.28305,0.000742815,0.000742815,0.000742815
