epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,2531.69,0.9822,1.63761,1.13354,1.19881,0.83429,0.65101,0.75088,0.5538,0.83953,0.6572,0.75921,0.52971,1.01273,1.71722,1.02706,1.20995,0.000891345,0.000891345,0.000891345
49,2584.21,0.96322,1.59799,1.08432,1.18067,0.82388,0.66279,0.76569,0.55844,0.8504,0.65237,0.77447,0.53862,1.03039,1.70775,1.00961,1.21124,0.000874842,0.000874842,0.000874842
50,2637.2,0.95596,1.58434,1.07603,1.17992,0.81277,0.68028,0.7675,0.56088,0.81352,0.67952,0.76827,0.5457,1.0107,1.68826,1.02919,1.19714,0.000858338,0.000858338,0.000858338
51,2690.02,0.95959,1.60067,1.05884,1.17443,0.82892,0.63541,0.75001,0.53592,0.8287,0.63464,0.75417,0.53167,1.03997,1.71271,1.072,1.23824,0.000841835,0.000841835,0.000841835
52,2742.73,0.94742,1.57112,1.05903,1.17578,0.83846,0.64507,0.75341,0.55164,0.84174,0.64737,0.75747,0.52753,1.03084,1.69358,1.03721,1.21894,0.000825332,0.000825332,0.000825332
53,2795.17,0.92871,1.56005,1.0431,1.16037,0.78199,0.66674,0.76463,0.55354,0.77673,0.66243,0.76768,0.54049,1.03625,1.64563,1.07026,1.2298,0.000808828,0.000808828,0.000808828
54,2847.37,0.93181,1.58819,1.01696,1.15544,0.81157,0.70534,0.78308,0.5632,0.80582,0.70624,0.78436,0.54661,1.01963,1.67617,0.98097,1.22413,0.000792325,0.000792325,0.000792325
55,2899.98,0.91525,1.53091,0.98636,1.14903,0.86004,0.67224,0.78767,0.57465,0.86291,0.67909,0.79648,0.56033,0.98984,1.64317,0.9556,1.19777,0.000775822,0.000775822,0.000775822
56,2952.75,0.90257,1.52417,0.99839,1.14007,0.79316,0.64652,0.75151,0.55507,0.79851,0.65084,0.76084,0.52854,0.99523,1.70519,1.04705,1.18678,0.000759318,0.000759318,0.000759318
57,3004.84,0.90277,1.51493,0.9749,1.13307,0.85483,0.62855,0.75178,0.5537,0.86068,0.63286,0.75996,0.5444,1.0196,1.70993,1.06791,1.20188,0.000742815,0.000742815,0.000742815
58,3057.55,0.89103,1.48815,0.96814,1.13408,0.87494,0.68659,0.79347,0.57806,0.8782,0.68912,0.79774,0.56228,0.9971,1.60938,0.93353,1.19641,0.000726312,0.000726312,0.000726312
59,3110.41,0.88488,1.47703,0.96902,1.13185,0.85975,0.65899,0.77582,0.56595,0.86987,0.67038,0.78417,0.5514,1.03202,1.68847,0.99213,1.22066,0.000709809,0.000709809,0.000709809
60,3162.67,0.88114,1.45016,0.95903,1.12842,0.8488,0.65108,0.77145,0.57122,0.82236,0.67805,0.77711,0.54942,0.97542,1.68607,0.98972,1.18292,0.000693305,0.000693305,0.000693305
61,3215.15,0.89587,1.48729,0.94973,1.12014,0.8825,0.65317,0.7712,0.5647,0.85612,0.65772,0.77827,0.55478,0.97373,1.69902,0.98987,1.17908,0.000676802,0.000676802,0.000676802
62,3266.96,0.86484,1.41656,0.90733,1.11075,0.85516,0.6724,0.7693,0.56276,0.86056,0.6771,0.77336,0.55031,0.99655,1.68127,0.96712,1.18463,0.000660299,0.000660299,0.000660299
63,3318.96,0.85917,1.46024,0.89125,1.11002,0.8142,0.68154,0.78644,0.58561,0.82676,0.68098,0.79147,0.56003,0.96382,1.65255,0.97029,1.1714,0.000643795,0.000643795,0.000643795
64,3372.03,0.85711,1.44308,0.90372,1.095,0.79583,0.63817,0.7684,0.57734,0.74704,0.66478,0.77494,0.56371,0.95856,1.62086,0.991,1.16631,0.000627292,0.000627292,0.000627292
65,3423.73,0.82959,1.38704,0.86844,1.09057,0.82588,0.69854,0.78609,0.58382,0.8234,0.70144,0.78852,0.5656,0.95387,1.61822,0.91486,1.16072,0.000610789,0.000610789,0.000610789
66,3476.33,0.83025,1.37559,0.87739,1.08584,0.82414,0.68001,0.78741,0.59234,0.83141,0.68609,0.79689,0.5619,0.95436,1.65881,0.96544,1.16678,0.000594286,0.000594286,0.000594286
67,3529.22,0.85112,1.43035,0.88037,1.09898,0.85577,0.70256,0.79353,0.59224,0.85149,0.70236,0.80101,0.56863,0.96113,1.60382,0.92229,1.16919,0.000577782,0.000577782,0.000577782
68,3583.03,0.83721,1.3992,0.85891,1.08393,0.89375,0.66382,0.78667,0.58805,0.8975,0.66896,0.79022,0.57026,0.96049,1.62421,0.90296,1.18118,0.000561279,0.000561279,0.000561279
69,3635.91,0.81865,1.39801,0.84518,1.07794,0.89646,0.65299,0.77842,0.59012,0.90267,0.65724,0.784,0.5641,0.942,1.59611,0.93347,1.16576,0.000544776,0.000544776,0.000544776
70,3688.89,0.80895,1.37102,0.82035,1.06959,0.81317,0.69375,0.79244,0.59345,0.79543,0.71458,0.79703,0.57746,0.96731,1.64571,0.90516,1.17138,0.000528272,0.000528272,0.000528272
71,3742.05,0.79545,1.31016,0.8129,1.07598,0.84726,0.69242,0.78839,0.6052,0.85414,0.69495,0.79369,0.57401,0.94274,1.61881,0.91165,1.16614,0.000511769,0.000511769,0.000511769
72,3795.36,0.79104,1.3236,0.80196,1.06736,0.86687,0.70945,0.80086,0.60881,0.86996,0.70208,0.80077,0.58262,0.93255,1.54582,0.87868,1.15495,0.000495266,0.000495266,0.000495266
73,3848.81,0.79727,1.36326,0.81045,1.06697,0.81589,0.71352,0.80445,0.60383,0.81857,0.72162,0.80661,0.57848,0.9545,1.56957,0.86354,1.17911,0.000478762,0.000478762,0.000478762
74,3901.26,0.77908,1.32737,0.77446,1.0493,0.83285,0.66598,0.773,0.58513,0.83804,0.67223,0.77581,0.56236,0.93341,1.60392,0.94097,1.1623,0.000462259,0.000462259,0.000462259
75,3953.81,0.77734,1.30058,0.79561,1.05247,0.89103,0.64996,0.78789,0.59441,0.89724,0.65402,0.79085,0.57167,0.94132,1.59546,0.90025,1.15957,0.000445756,0.000445756,0.000445756
76,4006.05,0.78675,1.32226,0.77936,1.05078,0.85837,0.646,0.78506,0.60122,0.85524,0.67371,0.79049,0.57991,0.92369,1.58322,0.90263,1.15144,0.000429253,0.000429253,0.000429253
77,4058.37,0.77545,1.29172,0.75857,1.05666,0.89857,0.65212,0.79698,0.6051,0.90806,0.66405,0.80284,0.58282,0.93067,1.62223,0.86954,1.16581,0.000412749,0.000412749,0.000412749
78,4110.73,0.77551,1.28669,0.78097,1.05647,0.86545,0.65539,0.78018,0.58021,0.86444,0.6616,0.78299,0.55863,0.94908,1.62709,0.88287,1.18977,0.000396246,0.000396246,0.000396246
